Radiopaedia embedding 50 dimensions
['#Benign_malignant']
['benign', 'malignant', 'fibroma', 'fibrosarcoma']   ('ossifying', 0.8148632689545494)
['esophagitis', 'esophagus', 'cellulitis', 'skin']   ('esophageal', 0.4828356514274564)
['esophagitis', 'esophagus', 'cellulitis', 'skin']   ('intestine', 0.4670174951326316)
['esophagitis', 'esophagus', 'dermatitis', 'skin']   ('skin', 0.469708123779925)
['esophagitis', 'esophagus', 'osteomyelitis', 'bone']   ('larynx', 0.49752563727475263)
['esophagitis', 'esophagus', 'osteomyelitis', 'bone']   ('trachea', 0.48341034776677927)
['esophagitis', 'esophagus', 'osteomyelitis', 'bone']   ('intestine', 0.4470959189924011)
['esophagitis', 'esophagus', 'pancreatitis', 'pancreas']   ('esophageal', 0.5497114511300388)
['esophagitis', 'esophagus', 'pancreatitis', 'pancreas']   ('pancreas', 0.5344535251976565)
['esophagitis', 'esophagus', 'prostatitis', 'prostate']   ('trachea', 0.4539419833142766)
['esophagitis', 'esophagus', 'prostatitis', 'prostate']   ('larynx', 0.42143188317824437)
['esophagitis', 'esophagus', 'prostatitis', 'prostate']   ('urethra', 0.4137995260141864)
['esophagitis', 'esophagus', 'otitis', 'ear']   ('esophageal', 0.43694990837441133)
['esophagitis', 'esophagus', 'otitis', 'ear']   ('ear', 0.409137475399681)
['esophagitis', 'esophagus', 'pharyngitis', 'pharynx']   ('throat', 0.5416399147085665)
['esophagitis', 'esophagus', 'pharyngitis', 'pharynx']   ('larynx', 0.48941946041814954)
['esophagitis', 'esophagus', 'pharyngitis', 'pharynx']   ('trachea', 0.4634195317829064)
['esophagitis', 'esophagus', 'laryngitis', 'larynx']   ('larynx', 0.4834829319407866)
['esophagitis', 'esophagus', 'epiglottitis', 'epiglottis'] Error - skipping
['esophagitis', 'esophagus', 'cheilitis', 'lip']   ('trachea', 0.4430420556696947)
['esophagitis', 'esophagus', 'cheilitis', 'lip']   ('diaphragm', 0.4323316803247974)
['esophagitis', 'esophagus', 'cheilitis', 'lip']   ('esophageal', 0.3823761742599031)
['esophagitis', 'esophagus', 'appendicitis', 'appendix']   ('stomach', 0.5426876039842952)
['esophagitis', 'esophagus', 'appendicitis', 'appendix']   ('bladder', 0.5046800443218965)
['esophagitis', 'esophagus', 'appendicitis', 'appendix']   ('abdominal', 0.4958283360415203)
['esophagitis', 'esophagus', 'hepatitis', 'liver']   ('liver', 0.5957790415306371)
['esophagitis', 'esophagus', 'cholecystitis', 'gallbladder']   ('larynx', 0.5054097650489457)
['esophagitis', 'esophagus', 'cholecystitis', 'gallbladder']   ('trachea', 0.4824861231005064)
['esophagitis', 'esophagus', 'cholecystitis', 'gallbladder']   ('pancreas', 0.4711230254726092)
['esophagitis', 'esophagus', 'mastitis', 'breast']   ('esophageal', 0.45024882083553364)
['esophagitis', 'esophagus', 'mastitis', 'breast']   ('carcinoma', 0.44620693329776073)
['esophagitis', 'esophagus', 'mastitis', 'breast']   ('uterine', 0.44452345703078233)
['esophagitis', 'esophagus', 'endometritis', 'uterus'] Error - skipping
['impetigo', 'skin', 'osteomyelitis', 'bone']   ('bone', 0.5322497088933016)
['impetigo', 'skin', 'pancreatitis', 'pancreas']   ('liver', 0.5721246062598042)
['impetigo', 'skin', 'pancreatitis', 'pancreas']   ('pancreatic', 0.48559121162817737)
['impetigo', 'skin', 'pancreatitis', 'pancreas']   ('inflammation', 0.48095947779468834)
['impetigo', 'skin', 'prostatitis', 'prostate']   ('tissue', 0.4385562847013124)
['impetigo', 'skin', 'prostatitis', 'prostate']   ('liver', 0.41206512870315704)
['impetigo', 'skin', 'prostatitis', 'prostate']   ('tissues', 0.38847632810825916)
['impetigo', 'skin', 'otitis', 'ear']   ('ear', 0.4791644907986895)
['impetigo', 'skin', 'pharyngitis', 'pharynx']   ('throat', 0.457598052776099)
['impetigo', 'skin', 'pharyngitis', 'pharynx']   ('lesions', 0.43182467216169634)
['impetigo', 'skin', 'pharyngitis', 'pharynx']   ('acute', 0.4203646300287105)
['impetigo', 'skin', 'laryngitis', 'larynx']   ('nose', 0.4401886757565705)
['impetigo', 'skin', 'laryngitis', 'larynx']   ('lungs', 0.4237127058159112)
['impetigo', 'skin', 'laryngitis', 'larynx']   ('tissue', 0.41159767252551654)
['impetigo', 'skin', 'epiglottitis', 'epiglottis'] Error - skipping
['impetigo', 'skin', 'cheilitis', 'lip']   ('lesions', 0.4005207297036215)
['impetigo', 'skin', 'cheilitis', 'lip']   ('cells', 0.3850826932300777)
['impetigo', 'skin', 'cheilitis', 'lip']   ('cell', 0.3843900506919178)
['impetigo', 'skin', 'appendicitis', 'appendix']   ('surgery', 0.48568088660376935)
['impetigo', 'skin', 'appendicitis', 'appendix']   ('liver', 0.48398196900791485)
['impetigo', 'skin', 'appendicitis', 'appendix']   ('acute', 0.4599747073482813)
['impetigo', 'skin', 'hepatitis', 'liver']   ('liver', 0.6001054141301598)
['impetigo', 'skin', 'cholecystitis', 'gallbladder']   ('liver', 0.4522555037416307)
['impetigo', 'skin', 'cholecystitis', 'gallbladder']   ('inflammation', 0.4363338293818492)
['impetigo', 'skin', 'cholecystitis', 'gallbladder']   ('lesions', 0.4090613378889113)
['impetigo', 'skin', 'mastitis', 'breast']   ('breast', 0.47068375675089696)
['impetigo', 'skin', 'endometritis', 'uterus'] Error - skipping
['erysipelas', 'skin', 'osteomyelitis', 'bone']   ('bone', 0.49379836047459164)
['erysipelas', 'skin', 'pancreatitis', 'pancreas']   ('liver', 0.5526105994133202)
['erysipelas', 'skin', 'pancreatitis', 'pancreas']   ('breast', 0.506777488416721)
['erysipelas', 'skin', 'pancreatitis', 'pancreas']   ('inflammation', 0.5001806119470785)
['erysipelas', 'skin', 'prostatitis', 'prostate']   ('breast', 0.4319618765291192)
['erysipelas', 'skin', 'prostatitis', 'prostate']   ('tissue', 0.42603520182068)
['erysipelas', 'skin', 'prostatitis', 'prostate']   ('gland', 0.4079674930113342)
['erysipelas', 'skin', 'otitis', 'ear']   ('ear', 0.44663082657466485)
['erysipelas', 'skin', 'pharyngitis', 'pharynx']   ('throat', 0.5286330804621662)
['erysipelas', 'skin', 'pharyngitis', 'pharynx']   ('breast', 0.42937717578974166)
['erysipelas', 'skin', 'pharyngitis', 'pharynx']   ('lesions', 0.42627658081335784)
['erysipelas', 'skin', 'laryngitis', 'larynx']   ('throat', 0.4636308447380343)
['erysipelas', 'skin', 'laryngitis', 'larynx']   ('hair', 0.42445320909735457)
['erysipelas', 'skin', 'laryngitis', 'larynx']   ('nose', 0.40831375400725156)
['erysipelas', 'skin', 'epiglottitis', 'epiglottis'] Error - skipping
['erysipelas', 'skin', 'cheilitis', 'lip']   ('hair', 0.41522080517218696)
['erysipelas', 'skin', 'cheilitis', 'lip']   ('lesions', 0.4128608217668889)
['erysipelas', 'skin', 'cheilitis', 'lip']   ('lips', 0.4024041900779075)
['erysipelas', 'skin', 'appendicitis', 'appendix']   ('breast', 0.5166871987458799)
['erysipelas', 'skin', 'appendicitis', 'appendix']   ('stomach', 0.4951835999500846)
['erysipelas', 'skin', 'appendicitis', 'appendix']   ('liver', 0.4842991730903392)
['erysipelas', 'skin', 'hepatitis', 'liver']   ('liver', 0.5438456077003072)
['erysipelas', 'skin', 'cholecystitis', 'gallbladder']   ('inflammation', 0.4346084360936936)
['erysipelas', 'skin', 'cholecystitis', 'gallbladder']   ('lesions', 0.42358577598103847)
['erysipelas', 'skin', 'cholecystitis', 'gallbladder']   ('liver', 0.4077476540974764)
['erysipelas', 'skin', 'mastitis', 'breast']   ('breast', 0.5029753848280838)
['erysipelas', 'skin', 'endometritis', 'uterus'] Error - skipping
['cellulitis', 'skin', 'osteomyelitis', 'bone']   ('bone', 0.5172317865452365)
['cellulitis', 'skin', 'pancreatitis', 'pancreas']   ('liver', 0.5389356237569833)
['cellulitis', 'skin', 'pancreatitis', 'pancreas']   ('cancer', 0.5072511564935043)
['cellulitis', 'skin', 'pancreatitis', 'pancreas']   ('cancers', 0.4570201988567674)
['cellulitis', 'skin', 'prostatitis', 'prostate']   ('tissue', 0.3750075499537623)
['cellulitis', 'skin', 'prostatitis', 'prostate']   ('pain', 0.3692149894288116)
['cellulitis', 'skin', 'prostatitis', 'prostate']   ('hair', 0.36798596676504103)
['cellulitis', 'skin', 'otitis', 'ear']   ('ear', 0.47425820230531646)
['cellulitis', 'skin', 'pharyngitis', 'pharynx']   ('throat', 0.4967184696990443)
['cellulitis', 'skin', 'pharyngitis', 'pharynx']   ('hair', 0.3937990025640911)
['cellulitis', 'skin', 'pharyngitis', 'pharynx']   ('mouth', 0.38986722268908913)
['cellulitis', 'skin', 'laryngitis', 'larynx']   ('hair', 0.42824395715563357)
['cellulitis', 'skin', 'laryngitis', 'larynx']   ('throat', 0.42805042521881265)
['cellulitis', 'skin', 'laryngitis', 'larynx']   ('flesh', 0.3841187679554571)
['cellulitis', 'skin', 'epiglottitis', 'epiglottis'] Error - skipping
['cellulitis', 'skin', 'cheilitis', 'lip']   ('hair', 0.42766542892834647)
['cellulitis', 'skin', 'cheilitis', 'lip']   ('cell', 0.35587609205999055)
['cellulitis', 'skin', 'cheilitis', 'lip']   ('eyes', 0.35522948059068993)
['cellulitis', 'skin', 'appendicitis', 'appendix']   ('cancer', 0.46864065451618603)
['cellulitis', 'skin', 'appendicitis', 'appendix']   ('liver', 0.4584218836455486)
['cellulitis', 'skin', 'appendicitis', 'appendix']   ('brain', 0.443624624532553)
['cellulitis', 'skin', 'hepatitis', 'liver']   ('diseases', 0.5644113988344626)
['cellulitis', 'skin', 'hepatitis', 'liver']   ('disease', 0.5641425602372635)
['cellulitis', 'skin', 'hepatitis', 'liver']   ('virus', 0.5397324355565976)
['cellulitis', 'skin', 'cholecystitis', 'gallbladder']   ('pigment', 0.4123219929058406)
['cellulitis', 'skin', 'cholecystitis', 'gallbladder']   ('hair', 0.4091992174674196)
['cellulitis', 'skin', 'cholecystitis', 'gallbladder']   ('liver', 0.3909382661764302)
['cellulitis', 'skin', 'mastitis', 'breast']   ('breast', 0.4759743595202607)
['cellulitis', 'skin', 'endometritis', 'uterus'] Error - skipping
['dermatitis', 'skin', 'osteomyelitis', 'bone']   ('bone', 0.5253458416926653)
['dermatitis', 'skin', 'pancreatitis', 'pancreas']   ('liver', 0.5784520149884833)
['dermatitis', 'skin', 'pancreatitis', 'pancreas']   ('pancreatic', 0.5131509491036974)
['dermatitis', 'skin', 'pancreatitis', 'pancreas']   ('pancreas', 0.5001132068179682)
['dermatitis', 'skin', 'prostatitis', 'prostate']   ('prostate', 0.35616304268775845)
['dermatitis', 'skin', 'otitis', 'ear']   ('ear', 0.48886642622377374)
['dermatitis', 'skin', 'pharyngitis', 'pharynx']   ('throat', 0.5178469140087705)
['dermatitis', 'skin', 'pharyngitis', 'pharynx']   ('flesh', 0.3615550610346292)
['dermatitis', 'skin', 'pharyngitis', 'pharynx']   ('strep', 0.3491074371266923)
['dermatitis', 'skin', 'laryngitis', 'larynx']   ('throat', 0.442551249608489)
['dermatitis', 'skin', 'laryngitis', 'larynx']   ('flesh', 0.4124463404216101)
['dermatitis', 'skin', 'laryngitis', 'larynx']   ('lungs', 0.38911981706145615)
['dermatitis', 'skin', 'epiglottitis', 'epiglottis'] Error - skipping
['dermatitis', 'skin', 'cheilitis', 'lip']   ('hair', 0.4021984936627708)
['dermatitis', 'skin', 'cheilitis', 'lip']   ('lighter', 0.38491204864461837)
['dermatitis', 'skin', 'cheilitis', 'lip']   ('forehead', 0.38459207739986767)
['dermatitis', 'skin', 'appendicitis', 'appendix']   ('surgery', 0.4715824804986883)
['dermatitis', 'skin', 'appendicitis', 'appendix']   ('liver', 0.46830794554376703)
['dermatitis', 'skin', 'appendicitis', 'appendix']   ('stomach', 0.4660166018891935)
['dermatitis', 'skin', 'hepatitis', 'liver']   ('liver', 0.5959435081717464)
['dermatitis', 'skin', 'cholecystitis', 'gallbladder']   ('liver', 0.426980035994147)
['dermatitis', 'skin', 'cholecystitis', 'gallbladder']   ('bladder', 0.4192449978579687)
['dermatitis', 'skin', 'cholecystitis', 'gallbladder']   ('pancreas', 0.3952977250553895)
['dermatitis', 'skin', 'mastitis', 'breast']   ('breast', 0.4922941052776709)
['dermatitis', 'skin', 'endometritis', 'uterus'] Error - skipping
['osteomyelitis', 'bone', 'pancreatitis', 'pancreas']   ('liver', 0.5599962286055136)
['osteomyelitis', 'bone', 'pancreatitis', 'pancreas']   ('kidney', 0.5206500780578673)
['osteomyelitis', 'bone', 'pancreatitis', 'pancreas']   ('pancreatic', 0.46030116653926056)
['osteomyelitis', 'bone', 'prostatitis', 'prostate']   ('tissue', 0.3848739844026702)
['osteomyelitis', 'bone', 'prostatitis', 'prostate']   ('bones', 0.3793387015013806)
['osteomyelitis', 'bone', 'prostatitis', 'prostate']   ('prostate', 0.3550857859382034)
['osteomyelitis', 'bone', 'otitis', 'ear']   ('ear', 0.44367354811722937)
['osteomyelitis', 'bone', 'pharyngitis', 'pharynx']   ('throat', 0.42247138303702336)
['osteomyelitis', 'bone', 'pharyngitis', 'pharynx']   ('bones', 0.38936553308357585)
['osteomyelitis', 'bone', 'pharyngitis', 'pharynx']   ('tissue', 0.35582395576853304)
['osteomyelitis', 'bone', 'laryngitis', 'larynx']   ('bones', 0.457035693366424)
['osteomyelitis', 'bone', 'laryngitis', 'larynx']   ('tissue', 0.388140650768788)
['osteomyelitis', 'bone', 'laryngitis', 'larynx']   ('muscle', 0.3672185127482054)
['osteomyelitis', 'bone', 'epiglottitis', 'epiglottis'] Error - skipping
['osteomyelitis', 'bone', 'cheilitis', 'lip']   ('cell', 0.38073671362190253)
['osteomyelitis', 'bone', 'cheilitis', 'lip']   ('bones', 0.37933914133740154)
['osteomyelitis', 'bone', 'cheilitis', 'lip']   ('marrow', 0.33343892503326544)
['osteomyelitis', 'bone', 'appendicitis', 'appendix']   ('surgery', 0.5355818313012657)
['osteomyelitis', 'bone', 'appendicitis', 'appendix']   ('transplant', 0.4904810546501681)
['osteomyelitis', 'bone', 'appendicitis', 'appendix']   ('heart', 0.4754856152507151)
['osteomyelitis', 'bone', 'hepatitis', 'liver']   ('liver', 0.5779143003727472)
['osteomyelitis', 'bone', 'cholecystitis', 'gallbladder']   ('liver', 0.4209273164013996)
['osteomyelitis', 'bone', 'cholecystitis', 'gallbladder']   ('kidney', 0.4044468528099552)
['osteomyelitis', 'bone', 'cholecystitis', 'gallbladder']   ('bones', 0.3963382541006893)
['osteomyelitis', 'bone', 'mastitis', 'breast']   ('breast', 0.4643753965628826)
['osteomyelitis', 'bone', 'endometritis', 'uterus'] Error - skipping
['pancreatitis', 'pancreas', 'prostatitis', 'prostate']   ('gland', 0.4457051673602651)
['pancreatitis', 'pancreas', 'prostatitis', 'prostate']   ('testes', 0.40178532964839153)
['pancreatitis', 'pancreas', 'prostatitis', 'prostate']   ('duodenum', 0.39376046977830864)
['pancreatitis', 'pancreas', 'otitis', 'ear']   ('ear', 0.39035307723070767)
['pancreatitis', 'pancreas', 'pharyngitis', 'pharynx']   ('intestine', 0.4305625201183484)
['pancreatitis', 'pancreas', 'pharyngitis', 'pharynx']   ('duodenum', 0.42460908278015796)
['pancreatitis', 'pancreas', 'pharyngitis', 'pharynx']   ('throat', 0.40193206355944566)
['pancreatitis', 'pancreas', 'laryngitis', 'larynx']   ('kidneys', 0.40621686635471077)
['pancreatitis', 'pancreas', 'laryngitis', 'larynx']   ('intestines', 0.4021438439100544)
['pancreatitis', 'pancreas', 'laryngitis', 'larynx']   ('larynx', 0.4014872049834085)
['pancreatitis', 'pancreas', 'epiglottitis', 'epiglottis'] Error - skipping
['pancreatitis', 'pancreas', 'cheilitis', 'lip']   ('sebaceous', 0.3833076431810246)
['pancreatitis', 'pancreas', 'cheilitis', 'lip']   ('stimulates', 0.35933655147415455)
['pancreatitis', 'pancreas', 'cheilitis', 'lip']   ('cerebrum', 0.35468982509046953)
['pancreatitis', 'pancreas', 'appendicitis', 'appendix']   ('intestine', 0.4951543478797833)
['pancreatitis', 'pancreas', 'appendicitis', 'appendix']   ('intestines', 0.4946673609345392)
['pancreatitis', 'pancreas', 'appendicitis', 'appendix']   ('spleen', 0.4731493331920757)
['pancreatitis', 'pancreas', 'hepatitis', 'liver']   ('liver', 0.577369491285374)
['pancreatitis', 'pancreas', 'cholecystitis', 'gallbladder']   ('ovaries', 0.4346552923903047)
['pancreatitis', 'pancreas', 'cholecystitis', 'gallbladder']   ('spleen', 0.42464403813954255)
['pancreatitis', 'pancreas', 'cholecystitis', 'gallbladder']   ('intestine', 0.4215457501853792)
['pancreatitis', 'pancreas', 'mastitis', 'breast']   ('intestine', 0.4477629066562825)
['pancreatitis', 'pancreas', 'mastitis', 'breast']   ('intestines', 0.4475053385452433)
['pancreatitis', 'pancreas', 'mastitis', 'breast']   ('ovaries', 0.4391896974660976)
['pancreatitis', 'pancreas', 'endometritis', 'uterus'] Error - skipping
['prostatitis', 'prostate', 'otitis', 'ear']   ('cancer', 0.5042079775125472)
['prostatitis', 'prostate', 'otitis', 'ear']   ('ovarian', 0.47475245317949577)
['prostatitis', 'prostate', 'otitis', 'ear']   ('tumour', 0.46933608077192585)
['prostatitis', 'prostate', 'pharyngitis', 'pharynx']   ('cancer', 0.516433656783156)
['prostatitis', 'prostate', 'pharyngitis', 'pharynx']   ('throat', 0.4611671912267627)
['prostatitis', 'prostate', 'pharyngitis', 'pharynx']   ('colon', 0.4574074126410502)
['prostatitis', 'prostate', 'laryngitis', 'larynx']   ('cancer', 0.48272283024617063)
['prostatitis', 'prostate', 'laryngitis', 'larynx']   ('lung', 0.4623171875962309)
['prostatitis', 'prostate', 'laryngitis', 'larynx']   ('tumor', 0.45955629440630585)
['prostatitis', 'prostate', 'epiglottitis', 'epiglottis'] Error - skipping
['prostatitis', 'prostate', 'cheilitis', 'lip']   ('tumor', 0.4477551115254797)
['prostatitis', 'prostate', 'cheilitis', 'lip']   ('cancer', 0.44429616181538045)
['prostatitis', 'prostate', 'cheilitis', 'lip']   ('tumour', 0.4430679346196093)
['prostatitis', 'prostate', 'appendicitis', 'appendix']   ('cancer', 0.581217321898817)
['prostatitis', 'prostate', 'appendicitis', 'appendix']   ('tumor', 0.5241919563017727)
['prostatitis', 'prostate', 'appendicitis', 'appendix']   ('surgery', 0.5155725884644065)
['prostatitis', 'prostate', 'hepatitis', 'liver']   ('cancer', 0.698855352780327)
['prostatitis', 'prostate', 'hepatitis', 'liver']   ('liver', 0.5997334858882871)
['prostatitis', 'prostate', 'cholecystitis', 'gallbladder']   ('cancer', 0.4894447819963062)
['prostatitis', 'prostate', 'cholecystitis', 'gallbladder']   ('pancreatic', 0.4825301526213309)
['prostatitis', 'prostate', 'cholecystitis', 'gallbladder']   ('colorectal', 0.4814876430525795)
['prostatitis', 'prostate', 'mastitis', 'breast']   ('cancer', 0.5356664660645032)
['prostatitis', 'prostate', 'mastitis', 'breast']   ('colorectal', 0.5210847774061356)
['prostatitis', 'prostate', 'mastitis', 'breast']   ('breast', 0.5210290800723525)
['prostatitis', 'prostate', 'endometritis', 'uterus'] Error - skipping
['otitis', 'ear', 'pharyngitis', 'pharynx']   ('throat', 0.625043451332245)
['otitis', 'ear', 'pharyngitis', 'pharynx']   ('ears', 0.4882466481869989)
['otitis', 'ear', 'pharyngitis', 'pharynx']   ('nose', 0.47777846434917715)
['otitis', 'ear', 'laryngitis', 'larynx']   ('throat', 0.5210380006986951)
['otitis', 'ear', 'laryngitis', 'larynx']   ('nose', 0.4993685766395253)
['otitis', 'ear', 'laryngitis', 'larynx']   ('ears', 0.4968378305693843)
['otitis', 'ear', 'epiglottitis', 'epiglottis'] Error - skipping
['otitis', 'ear', 'cheilitis', 'lip']   ('ears', 0.46259368304357)
['otitis', 'ear', 'cheilitis', 'lip']   ('nose', 0.41673804969695694)
